,asin,title,max_aspect_word,sentiment,reviewText,summary,overall,compound_nouns,aspect_keywords
346,6665560953,You Son of a Bitch! 1987 Embroidered Patch,best way,pos,1,1,1,1,1
347,8862931557,"Moleskine Volant Address Book, Pocket, Black, Soft Cover (3.5 x 5.5)",really utilize,neu,1,1,1,1,1
348,8862931557,"Moleskine Volant Address Book, Pocket, Black, Soft Cover (3.5 x 5.5)",small booklet,neu,1,1,1,1,1
349,8862931557,"Moleskine Volant Address Book, Pocket, Black, Soft Cover (3.5 x 5.5)",sturdier construction,neu,1,1,1,1,1
350,886293162X,"Moleskine Volant Address Book, Large, Magenta, Soft Cover (5 x 8.25)",all pictured,neu,1,1,1,1,1
351,8862932421,"Moleskine Folio Professional Notebook, A4, Squared, Black, Hard Cover (8.25 x 11.75)",never discontinue,neu,1,1,1,1,1
352,8862932421,"Moleskine Folio Professional Notebook, A4, Squared, Black, Hard Cover (8.25 x 11.75)",more cover material,neu,1,1,1,1,1
353,8862932421,"Moleskine Folio Professional Notebook, A4, Squared, Black, Hard Cover (8.25 x 11.75)",mark easily,neu,1,1,1,1,1
354,8862932421,"Moleskine Folio Professional Notebook, A4, Squared, Black, Hard Cover (8.25 x 11.75)",literally become,neu,1,1,1,1,1
355,8862932421,"Moleskine Folio Professional Notebook, A4, Squared, Black, Hard Cover (8.25 x 11.75)",last Moleskin product,neu,1,1,1,1,1
356,8862932421,"Moleskine Folio Professional Notebook, A4, Squared, Black, Hard Cover (8.25 x 11.75)",highest quality,neu,1,1,1,1,1
357,8862932421,"Moleskine Folio Professional Notebook, A4, Squared, Black, Hard Cover (8.25 x 11.75)",handsome hardcover binding,neu,1,1,1,1,1
358,8862932421,"Moleskine Folio Professional Notebook, A4, Squared, Black, Hard Cover (8.25 x 11.75)",great book,pos,1,1,1,1,1
359,8862932421,"Moleskine Folio Professional Notebook, A4, Squared, Black, Hard Cover (8.25 x 11.75)",good quality,neu,1,1,1,1,1
360,8862932421,"Moleskine Folio Professional Notebook, A4, Squared, Black, Hard Cover (8.25 x 11.75)",everyday use,neu,1,1,1,1,1
361,8862932421,"Moleskine Folio Professional Notebook, A4, Squared, Black, Hard Cover (8.25 x 11.75)",ever buying,neu,1,1,1,1,1
362,8862932421,"Moleskine Folio Professional Notebook, A4, Squared, Black, Hard Cover (8.25 x 11.75)",effective way,pos,1,1,1,1,1
363,8862932421,"Moleskine Folio Professional Notebook, A4, Squared, Black, Hard Cover (8.25 x 11.75)",buy again,neu,1,1,1,1,1
364,8862932421,"Moleskine Folio Professional Notebook, A4, Squared, Black, Hard Cover (8.25 x 11.75)",normally found,neu,1,1,1,1,1
365,8862932421,"Moleskine Folio Professional Notebook, A4, Squared, Black, Hard Cover (8.25 x 11.75)",additional praise,neu,1,1,1,1,1
366,8862932421,"Moleskine Folio Professional Notebook, A4, Squared, Black, Hard Cover (8.25 x 11.75)",Use once,neu,1,1,1,1,1
367,8862932421,"Moleskine Folio Professional Notebook, A4, Squared, Black, Hard Cover (8.25 x 11.75)",Highly recommend,neu,1,1,1,1,1
368,8862932421,"Moleskine Folio Professional Notebook, A4, Squared, Black, Hard Cover (8.25 x 11.75)",Great paper,neu,1,1,1,1,1
369,8862932421,"Moleskine Folio Professional Notebook, A4, Squared, Black, Hard Cover (8.25 x 11.75)",Great nitebook,neu,1,1,1,1,1
370,8862932421,"Moleskine Folio Professional Notebook, A4, Squared, Black, Hard Cover (8.25 x 11.75)",Definitely enjoying,pos,1,1,1,1,1
371,886293162X,"Moleskine Volant Address Book, Large, Magenta, Soft Cover (5 x 8.25)",very sturdy hardback address address address address book,neu,1,1,1,1,1
372,886293162X,"Moleskine Volant Address Book, Large, Magenta, Soft Cover (5 x 8.25)",small one,neu,1,1,1,1,1
373,886293162X,"Moleskine Volant Address Book, Large, Magenta, Soft Cover (5 x 8.25)",sending back,neu,1,1,1,1,1
374,886293162X,"Moleskine Volant Address Book, Large, Magenta, Soft Cover (5 x 8.25)",poor quality,neu,1,1,1,1,1
375,886293162X,"Moleskine Volant Address Book, Large, Magenta, Soft Cover (5 x 8.25)",plain noteaddress book,neu,1,1,1,1,1
376,886293162X,"Moleskine Volant Address Book, Large, Magenta, Soft Cover (5 x 8.25)",iconic pocket,neu,1,1,1,1,1
377,886293162X,"Moleskine Volant Address Book, Large, Magenta, Soft Cover (5 x 8.25)",finally found,neu,1,1,1,1,1
378,886293162X,"Moleskine Volant Address Book, Large, Magenta, Soft Cover (5 x 8.25)",ancient history,neu,1,1,1,1,1
379,8862932421,"Moleskine Folio Professional Notebook, A4, Squared, Black, Hard Cover (8.25 x 11.75)",absolute notebooks,neu,1,1,1,1,1
380,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",blank ones,neu,1,1,1,1,1
381,8862932421,"Moleskine Folio Professional Notebook, A4, Squared, Black, Hard Cover (8.25 x 11.75)",great complement,pos,1,1,1,1,1
382,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",more praise,pos,1,1,1,1,1
383,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",meaningful wish,pos,1,1,1,1,1
384,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",maybe type,neu,1,1,1,1,1
385,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",many recipes,neu,1,1,1,1,1
386,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",many quotes,neu,1,1,1,1,1
387,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",many films,neu,1,1,1,1,1
388,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",major pile,neu,1,1,1,1,1
389,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",loved much,neu,1,1,1,1,1
390,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",love much,pos,1,1,1,1,1
391,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",love here,pos,1,1,1,1,1
392,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",loose paper,neg,1,1,1,1,1
393,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",loose items,neu,1,1,1,1,1
394,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",little rewrite,neu,1,1,1,1,1
395,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",little food calendar,neu,1,1,1,1,1
396,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",memorable details,neu,1,1,1,1,1
397,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",like instead,neu,1,1,1,1,1
398,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",lent better,neu,1,1,1,1,1
399,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",just writing,neu,1,1,1,1,1
400,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",just say,neu,1,1,1,1,1
401,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",just make,neu,1,1,1,1,1
402,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",important recipes,neu,1,1,1,1,1
403,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",how prepared,neu,1,1,1,1,1
404,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",how keeps,neu,1,1,1,1,1
405,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",how described,neu,1,1,1,1,1
406,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",how add,neu,1,1,1,1,1
407,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",highly recommended,pos,1,1,1,1,1
408,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",helpful information,pos,1,1,1,1,1
409,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",heavy duty,pos,1,1,1,1,1
410,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",hard to read,neu,1,1,1,1,1
411,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",less amount,neu,1,1,1,1,1
412,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",handwritten family recipes,neu,1,1,1,1,1
413,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",messy recipe boxes,pos,1,1,1,1,1
414,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",more plant,neu,1,1,1,1,1
415,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",blank recipe pages,neu,1,1,1,1,1
416,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",perfect journal,neu,1,1,1,1,1
417,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",particular journal,neu,1,1,1,1,1
418,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",own masterpieces,neu,1,1,1,1,1
419,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",own cookies,neu,1,1,1,1,1
420,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",overall feel,neu,1,1,1,1,1
421,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",other people,neu,1,1,1,1,1
422,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",other colors,neu,1,1,1,1,1
423,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",organized way,neu,1,1,1,1,1
424,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",old son,neu,1,1,1,1,1
425,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",old movies,neu,1,1,1,1,1
426,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",old book,neu,1,1,1,1,1
427,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",official website,neu,1,1,1,1,1
428,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",more manly option,neu,1,1,1,1,1
429,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",now known,neu,1,1,1,1,1
430,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",nice recipe keeper,pos,1,1,1,1,1
431,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",nice paper,neu,1,1,1,1,1
432,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",nice looking recipe,neu,1,1,1,1,1
433,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",new passions journal,neu,1,1,1,1,1
434,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",new chef needs,neu,1,1,1,1,1
435,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",new book,neu,1,1,1,1,1
436,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",new Moleskine,neu,1,1,1,1,1
437,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",never wrote,neu,1,1,1,1,1
438,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",never used,neu,1,1,1,1,1
439,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",never cook,neu,1,1,1,1,1
440,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",multiple bookmarks,neu,1,1,1,1,1
441,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",moving away,neu,1,1,1,1,1
442,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",most concise person,neu,1,1,1,1,1
443,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",nicely laid,pos,1,1,1,1,1
444,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",great shape,neu,1,1,1,1,1
445,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",larger notes,neu,1,1,1,1,1
446,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",efficient pagination,neu,1,1,1,1,1
447,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",favorite recipes,neu,1,1,1,1,1
448,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",favorite holiday recipes,neu,1,1,1,1,1
449,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",extra page,neu,1,1,1,1,1
450,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",excellent companion,pos,1,1,1,1,1
451,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",ever surprised,neu,1,1,1,1,1
452,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",even need,neu,1,1,1,1,1
453,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",especially like,pos,1,1,1,1,1
454,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",enjoy well,neu,1,1,1,1,1
455,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",great organizer,neu,1,1,1,1,1
456,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",easy to personalize,pos,1,1,1,1,1
457,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",easily go,neu,1,1,1,1,1
458,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",different sections,neu,1,1,1,1,1
459,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",favourite flicks,neu,1,1,1,1,1
460,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",definitely keep,neu,1,1,1,1,1
461,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",definitely buy,neu,1,1,1,1,1
462,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",cool factor,neu,1,1,1,1,1
463,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",cooked before,neu,1,1,1,1,1
464,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",conveniently packaged,neu,1,1,1,1,1
465,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",convenient thing,neu,1,1,1,1,1
466,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",constantly creating,pos,1,1,1,1,1
467,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",complicated recipes,neu,1,1,1,1,1
468,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",carry anywhere,neu,1,1,1,1,1
469,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",carefully laid,neu,1,1,1,1,1
470,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",bleed through,neu,1,1,1,1,1
471,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",blank tabs,neu,1,1,1,1,1
472,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",blank square,neu,1,1,1,1,1
473,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",definitely helped,neu,1,1,1,1,1
474,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",few weeks,neu,1,1,1,1,1
475,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",personally go,neu,1,1,1,1,1
476,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",grand daughter,pos,1,1,1,1,1
477,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",great gift,pos,1,1,1,1,1
478,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",great features,pos,1,1,1,1,1
479,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",great concept tho,pos,1,1,1,1,1
480,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",great addition,pos,1,1,1,1,1
481,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",good way,neu,1,1,1,1,1
482,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",good food,neu,1,1,1,1,1
483,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",great investment,pos,1,1,1,1,1
484,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",good facts,neu,1,1,1,1,1
485,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",good design,neg,1,1,1,1,1
486,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",goes next,neu,1,1,1,1,1
487,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",great matte,neu,1,1,1,1,1
488,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",get horizontally,neu,1,1,1,1,1
489,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",found online,neu,1,1,1,1,1
490,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",first recipe,neu,1,1,1,1,1
491,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",go online,neu,1,1,1,1,1
492,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",first movie,neu,1,1,1,1,1
493,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",filled now,neu,1,1,1,1,1
494,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",fine quality,pos,1,1,1,1,1
495,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",finished recipes,neu,1,1,1,1,1
496,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",first half,neu,1,1,1,1,1
497,8862933177,"Moleskine Passion Journal - Film, Large, Hard Cover (5 x 8.25)",first course,neu,1,1,1,1,1
498,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,new version,neu,2,2,2,2,2
499,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,only cost,neu,2,2,2,2,2
500,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,older ones,neu,2,2,2,2,2
501,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,little tool,neu,2,2,2,2,2
502,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,now included,neu,2,2,2,2,2
503,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,long stay,neu,2,2,2,2,2
504,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,machined properly,neu,2,2,2,2,2
505,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,most nails,neu,2,2,2,2,2
506,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,many years,neu,2,2,2,2,2
507,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,nice quality,pos,2,2,2,2,2
508,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,nice feel,neu,2,2,2,2,2
509,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,marking spots,neu,2,2,2,2,2
510,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,nice durable,pos,2,2,2,2,2
511,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,minimim order,neu,2,2,2,2,2
512,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,only used,neu,2,2,2,2,2
513,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,minmal wear,neu,2,2,2,2,2
514,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,nice tool,pos,2,2,2,2,2
515,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,other qualities,neu,2,2,2,2,2
516,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,right chyea,neu,2,2,2,2,2
517,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,perfect size hole,neu,2,2,2,2,2
518,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,several things,neu,2,2,2,2,2
519,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,sharp awl,neu,2,2,2,2,2
520,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,real tool,neu,2,2,2,2,2
521,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,proud display,neu,2,2,2,2,2
522,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,sharp tool,neu,2,2,2,2,2
523,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,securely retains,pos,2,2,2,2,2
524,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,scratches well,pos,2,2,2,2,2
525,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,show sometimes,neu,2,2,2,2,2
526,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,right size,neu,2,2,2,2,2
527,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,simple hand tool,neu,2,2,2,2,2
528,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,light use,neu,2,2,2,2,2
529,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,same quality,neu,2,2,2,2,2
530,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,simple works,neu,2,2,2,2,2
531,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,slid off,neu,2,2,2,2,2
532,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,probably end,neu,2,2,2,2,2
533,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,seems far,neu,2,2,2,2,2
534,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,prescribed purpose,neu,2,2,2,2,2
535,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,poor glue job,neu,2,2,2,2,2
536,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,pleased to have,pos,2,2,2,2,2
537,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,other tasks,neu,2,2,2,2,2
538,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,say really,neu,2,2,2,2,2
539,B0000302YM,Dremel 1550 T2 Versa Tip Multipurpose Tool  Kit,different head pieces,neu,2,2,2,2,2
540,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,large wood handle,neu,2,2,2,2,2
541,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,feel all,neu,2,2,2,2,2
542,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,extra pointy bit,neu,2,2,2,2,2
543,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,expected product,neu,2,2,2,2,2
544,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,enough fiber,neu,2,2,2,2,2
545,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,small hole,neu,2,2,2,2,2
546,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,easily using,neu,2,2,2,2,2
547,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,dry wall,neu,2,2,2,2,2
548,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,done correctly,neu,2,2,2,2,2
549,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,different story,neu,2,2,2,2,2
550,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,cool item,neu,2,2,2,2,2
551,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,cheaply made,neu,2,2,2,2,2
552,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,cheap junk,neu,2,2,2,2,2
553,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,buy again,neu,2,2,2,2,2
554,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,black handle,neu,2,2,2,2,2
555,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,also works,neu,2,2,2,2,2
556,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,actual photographs,neu,2,2,2,2,2
557,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,accurate markings,neu,2,2,2,2,2
558,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,Still suggests,neu,2,2,2,2,2
559,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,Standard OEM awl,neu,2,2,2,2,2
560,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,few dollars,neu,2,2,2,2,2
561,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,last used,neu,2,2,2,2,2
562,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,few times,neu,2,2,2,2,2
563,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,gave ago,neu,2,2,2,2,2
564,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,large duty,neu,2,2,2,2,2
565,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,just buy,neu,2,2,2,2,2
566,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,how lived,neu,2,2,2,2,2
567,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,helped greatly,neu,2,2,2,2,2
568,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,held nicely,neu,2,2,2,2,2
569,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,handy tool,neu,2,2,2,2,2
570,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,greatest quality,pos,2,2,2,2,2
571,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,great tool,pos,2,2,2,2,2
572,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,great scratch awl,pos,2,2,2,2,2
573,B00002X2FX,Stanley 69-122 6-1/16-Inch Wood Handle Scratch Awl,great quality,pos,2,2,2,2,2
